datetime,residential,office,commercial,industrial,367791,31991682,31991685
2022-06-10 22:00:00+00:00,165.9,125.3,620.6,745.5,172.9,180.9,176.9
2022-06-10 23:00:00+00:00,164.4,103.8,344.6,751.4,171.4,177.4,157.4
2022-06-11 00:00:00+00:00,160.8,110.2,404.8,778.7,177.8,172.8,162.8
2022-06-11 01:00:00+00:00,171.2,107.9,426.9,794.1,165.2,176.2,181.2
2022-06-11 02:00:00+00:00,184.5,127.7,398.7,738.3,204.5,192.5,195.5
2022-06-11 03:00:00+00:00,169.3,89.6,359.3,772,158.3,155.3,165.3
2022-06-11 04:00:00+00:00,177.9,114.6,451.9,768.3,194.9,184.9,162.9
2022-06-11 05:00:00+00:00,154,121.5,463,812.7,150,160,161
2022-06-11 06:00:00+00:00,169.4,124.3,720.3,817,154.4,154.4,150.4
2022-06-11 07:00:00+00:00,156.8,54.8,596.9,793.9,165.8,157.8,159.8
2022-06-11 08:00:00+00:00,153,451.7,792.5,784.9,171,172,145
2022-06-11 09:00:00+00:00,160.3,501.2,714,771.6,167.3,142.3,169.3
2022-06-11 10:00:00+00:00,179.6,569.3,779.7,802.1,163.6,163.6,169.6
2022-06-11 11:00:00+00:00,177.2,551.8,785.5,761,188.2,171.2,163.2
2022-06-11 12:00:00+00:00,170.1,542.7,793.4,861.9,155.1,162.1,157.1
2022-06-11 13:00:00+00:00,152.3,527.3,654.6,740.1,160.3,143.3,138.3
2022-06-11 14:00:00+00:00,165.6,482.1,685.4,773.7,171.6,149.6,184.6
2022-06-11 15:00:00+00:00,170.6,427.5,657.2,834.7,158.6,171.6,155.6
2022-06-11 16:00:00+00:00,169.3,489.9,762.7,784.1,169.3,188.3,183.3
2022-06-11 17:00:00+00:00,149,488.2,723.3,826.9,147,163,147
2022-06-11 18:00:00+00:00,158.5,552.4,774.8,868.7,154.5,160.5,142.5
2022-06-11 19:00:00+00:00,166.8,87.4,777.9,833.3,148.8,177.8,171.8
2022-06-11 20:00:00+00:00,172.7,103.7,579.1,751.9,183.7,174.7,159.7
2022-06-11 21:00:00+00:00,145.4,104.5,794.6,753.8,133.4,139.4,145.4
2022-06-11 22:00:00+00:00,165.7,79.1,766.6,792.5,177.7,185.7,161.7
2022-06-11 23:00:00+00:00,168.7,125.5,491.8,817.7,185.7,154.7,151.7
2022-06-12 00:00:00+00:00,175.7,91.1,406.9,848.2,155.7,182.7,189.7
2022-06-12 01:00:00+00:00,174.1,120.3,445.1,768.6,194.1,160.1,192.1
2022-06-12 02:00:00+00:00,173,102.3,362,780.6,159,171,166
2022-06-12 03:00:00+00:00,159.1,132.7,332.9,790,177.1,166.1,175.1
2022-06-12 04:00:00+00:00,148,79.2,396,789.2,138,153,158
2022-06-12 05:00:00+00:00,163.1,78.3,325.5,859.8,161.1,157.1,156.1
2022-06-12 06:00:00+00:00,177,81.9,669.7,795.8,195,191,167
2022-06-12 07:00:00+00:00,180.9,102.7,713.3,806.1,192.9,160.9,191.9
2022-06-12 08:00:00+00:00,174.1,532.6,800,836.5,172.1,185.1,167.1
2022-06-12 09:00:00+00:00,171.2,523.7,652,863.6,190.2,167.2,187.2
2022-06-12 10:00:00+00:00,170.7,530.8,682.5,798.6,162.7,179.7,182.7
2022-06-12 11:00:00+00:00,161.3,480,653.2,850.4,175.3,141.3,157.3
2022-06-12 12:00:00+00:00,165.5,497.2,660.6,873.1,167.5,168.5,161.5
2022-06-12 13:00:00+00:00,183.5,454.9,757.1,795.6,182.5,166.5,166.5
2022-06-12 14:00:00+00:00,157.3,483.3,750.1,777.5,140.3,176.3,176.3
2022-06-12 15:00:00+00:00,182.9,481.7,699.6,887.5,198.9,192.9,191.9
2022-06-12 16:00:00+00:00,163.5,468.2,771.8,844.8,161.5,160.5,182.5
2022-06-12 17:00:00+00:00,179.9,506.8,755.5,800.5,195.9,198.9,199.9
2022-06-12 18:00:00+00:00,152.6,483.8,688.6,826,158.6,163.6,159.6
2022-06-12 19:00:00+00:00,172.4,108.6,592.6,758.2,185.4,191.4,164.4
2022-06-12 20:00:00+00:00,159.2,95.4,758.1,844.4,154.2,142.2,141.2
2022-06-12 21:00:00+00:00,152.4,118.6,711.9,728,171.4,147.4,172.4
2022-06-12 22:00:00+00:00,168.7,97.7,701.6,842.8,177.7,177.7,176.7
2022-06-12 23:00:00+00:00,176.6,82.8,461.2,771.1,161.6,169.6,160.6
2022-06-13 00:00:00+00:00,158,69.3,397.3,733.8,159,171,163
2022-06-13 01:00:00+00:00,151.4,62.7,469.4,719.9,140.4,171.4,158.4
2022-06-13 02:00:00+00:00,165.4,126.3,352.5,781,164.4,155.4,184.4
2022-06-13 03:00:00+00:00,165.4,90.8,521.4,828.4,184.4,161.4,181.4
2022-06-13 04:00:00+00:00,171.8,106.8,387.6,744.4,178.8,160.8,184.8
2022-06-13 05:00:00+00:00,175.7,135.7,365.4,750.6,155.7,162.7,183.7
2022-06-13 06:00:00+00:00,165.6,88.7,717.9,780.2,149.6,168.6,171.6
2022-06-13 07:00:00+00:00,184.7,87.5,514,832.3,179.7,204.7,168.7
2022-06-13 08:00:00+00:00,168.4,507.8,697.3,837.3,152.4,188.4,165.4
2022-06-13 09:00:00+00:00,162.7,534.4,683.1,805.6,177.7,180.7,178.7
2022-06-13 10:00:00+00:00,150,421.1,656.7,839.3,141,131,133
2022-06-13 11:00:00+00:00,163.4,455.3,752.8,827.5,145.4,157.4,149.4
2022-06-13 12:00:00+00:00,162.7,579.3,750,783.3,157.7,178.7,148.7
2022-06-13 13:00:00+00:00,175.6,377,730.6,836.4,176.6,157.6,192.6
2022-06-13 14:00:00+00:00,170.6,493,772.7,748.6,186.6,172.6,158.6
2022-06-13 15:00:00+00:00,154.1,558.6,628.4,819.5,144.1,138.1,167.1
2022-06-13 16:00:00+00:00,167.6,495.3,668.2,753.4,162.6,149.6,158.6
2022-06-13 17:00:00+00:00,172.6,479.7,705.2,805.7,192.6,156.6,162.6
2022-06-13 18:00:00+00:00,181.1,506.5,656.5,848.7,164.1,181.1,197.1
2022-06-13 19:00:00+00:00,174.7,110.6,750.9,808.5,165.7,179.7,164.7
2022-06-13 20:00:00+00:00,173.4,100.4,663.4,799.5,163.4,193.4,171.4
2022-06-13 21:00:00+00:00,166.3,100,790.9,809,167.3,151.3,172.3
2022-06-13 22:00:00+00:00,169.6,69.9,634.8,826.5,161.6,184.6,166.6
2022-06-13 23:00:00+00:00,178.1,80.5,380.9,885.4,180.1,176.1,170.1
2022-06-14 00:00:00+00:00,152.3,106.7,385.8,826.1,142.3,135.3,135.3
2022-06-14 01:00:00+00:00,162.1,89.4,459.2,779.9,174.1,178.1,153.1
2022-06-14 02:00:00+00:00,157.8,95.6,419.6,791.7,169.8,174.8,176.8
2022-06-14 03:00:00+00:00,169.3,97.9,352.9,764,183.3,156.3,185.3
2022-06-14 04:00:00+00:00,177.8,86.4,427.8,750.4,179.8,157.8,193.8
2022-06-14 05:00:00+00:00,159.5,80.6,419.8,702.7,178.5,169.5,146.5
2022-06-14 06:00:00+00:00,141.5,67.8,610,781.5,121.5,154.5,139.5
2022-06-14 07:00:00+00:00,161.2,97.1,452.7,743.8,173.2,154.2,168.2
2022-06-14 08:00:00+00:00,174.5,546.9,681.2,803.9,172.5,185.5,154.5
2022-06-14 09:00:00+00:00,170.7,468.9,719.5,779.6,188.7,171.7,156.7
2022-06-14 10:00:00+00:00,169.5,433.3,793.1,756.6,155.5,170.5,182.5
2022-06-14 11:00:00+00:00,162.4,600,702.6,715.9,151.4,158.4,146.4
2022-06-14 12:00:00+00:00,152.4,539.2,770.2,786,138.4,139.4,154.4
2022-06-14 13:00:00+00:00,170.3,486.6,668.2,729.9,158.3,156.3,186.3
2022-06-14 14:00:00+00:00,156.8,543.5,676.4,828.2,161.8,137.8,153.8
2022-06-14 15:00:00+00:00,186.9,493.8,773.8,810.2,172.9,181.9,168.9
2022-06-14 16:00:00+00:00,170.8,543.4,527.5,790.9,187.8,181.8,181.8
2022-06-14 17:00:00+00:00,159.2,508,700.9,858,178.2,158.2,170.2
2022-06-14 18:00:00+00:00,158.9,504.6,672,800.4,139.9,160.9,163.9
2022-06-14 19:00:00+00:00,164,80.9,795.2,815.4,176,162,144
2022-06-14 20:00:00+00:00,162.5,95.3,663,827.5,173.5,160.5,154.5
2022-06-14 21:00:00+00:00,176.1,112,736.2,779.3,179.1,169.1,177.1
2022-06-14 22:00:00+00:00,166.7,129.2,764.5,779.5,171.7,184.7,158.7
2022-06-14 23:00:00+00:00,157.5,78.4,418.7,801.7,153.5,160.5,165.5
2022-06-15 00:00:00+00:00,183.7,91.1,408.2,746.1,171.7,191.7,197.7
2022-06-15 01:00:00+00:00,165.2,127.6,404.4,871.4,170.2,179.2,175.2
2022-06-15 02:00:00+00:00,172.4,109.3,333.8,806.4,162.4,191.4,175.4
2022-06-15 03:00:00+00:00,158.6,113.4,348.7,792,168.6,162.6,176.6
2022-06-15 04:00:00+00:00,168.3,79,437.4,883.4,160.3,186.3,163.3
2022-06-15 05:00:00+00:00,167.7,92.4,428,755.9,150.7,185.7,167.7
2022-06-15 06:00:00+00:00,145.7,96.6,772.7,861.4,130.7,134.7,141.7
2022-06-15 07:00:00+00:00,184.7,82.8,695.3,832.5,168.7,196.7,173.7
2022-06-15 08:00:00+00:00,177.4,520.4,586.7,844.7,187.4,169.4,171.4
2022-06-15 09:00:00+00:00,160.5,412.1,592.7,793,172.5,180.5,156.5
2022-06-15 10:00:00+00:00,153.4,528.5,730.6,802.2,170.4,172.4,164.4
2022-06-15 11:00:00+00:00,167.9,427.1,610.7,786.3,163.9,157.9,151.9
2022-06-15 12:00:00+00:00,165.2,600,800,839.9,180.2,172.2,158.2
2022-06-15 13:00:00+00:00,167.9,479.8,634.4,815.7,172.9,177.9,182.9
2022-06-15 14:00:00+00:00,166.2,490.8,700,777.7,172.2,166.2,146.2
2022-06-15 15:00:00+00:00,169.3,461.5,711.1,779.5,187.3,171.3,151.3
2022-06-15 16:00:00+00:00,178.7,468.5,648.9,799.4,163.7,170.7,162.7
2022-06-15 17:00:00+00:00,169.9,600,543.2,786.7,178.9,180.9,189.9
2022-06-15 18:00:00+00:00,153.7,547,713.4,857.7,163.7,171.7,139.7
2022-06-15 19:00:00+00:00,177.8,120.8,647.3,832.3,196.8,168.8,167.8
2022-06-15 20:00:00+00:00,180.5,121.4,708.2,832.2,195.5,186.5,172.5
2022-06-15 21:00:00+00:00,195.6,105.8,691.4,809.4,177.6,211.6,196.6
2022-06-15 22:00:00+00:00,152.8,83.9,718.4,766.9,141.8,150.8,145.8
2022-06-15 23:00:00+00:00,166.4,99.1,517.5,827.8,173.4,172.4,178.4
2022-06-16 00:00:00+00:00,143.1,112.2,369.4,716.1,126.1,144.1,141.1
2022-06-16 01:00:00+00:00,169.5,104.7,358,807,181.5,179.5,188.5
2022-06-16 02:00:00+00:00,158.4,112,414,767.5,155.4,157.4,178.4
2022-06-16 03:00:00+00:00,183.1,120.2,350.4,764.4,192.1,174.1,188.1
2022-06-16 04:00:00+00:00,156.1,87,346.3,781.5,156.1,140.1,175.1
2022-06-16 05:00:00+00:00,146.9,76.9,328.2,796.6,150.9,128.9,145.9
2022-06-16 06:00:00+00:00,159,99.2,729.2,799.1,141,150,143
2022-06-16 07:00:00+00:00,144,93.4,687.6,831.6,156,134,147
2022-06-16 08:00:00+00:00,171.2,511,608.8,793,167.2,186.2,157.2
2022-06-16 09:00:00+00:00,143,413,721.8,795.9,152,150,151
2022-06-16 10:00:00+00:00,163.9,480,685.6,744.2,152.9,168.9,162.9
2022-06-16 11:00:00+00:00,142.8,521.1,708.6,749.4,157.8,147.8,137.8
2022-06-16 12:00:00+00:00,160.3,458.8,660.3,811.5,151.3,160.3,175.3
2022-06-16 13:00:00+00:00,179.9,529.3,654.1,825.2,166.9,185.9,172.9
2022-06-16 14:00:00+00:00,167.1,486.5,711,789.6,184.1,186.1,157.1
2022-06-16 15:00:00+00:00,154.8,558,683.9,837.3,160.8,141.8,138.8
2022-06-16 16:00:00+00:00,163.1,568.1,800,743.7,168.1,170.1,181.1
2022-06-16 17:00:00+00:00,163.6,470.7,755.9,815.9,174.6,148.6,171.6
2022-06-16 18:00:00+00:00,168.1,503.8,738.2,765.9,152.1,157.1,154.1
2022-06-16 19:00:00+00:00,149.6,73.6,687.6,762.8,146.6,153.6,149.6
2022-06-16 20:00:00+00:00,169.2,105.1,558.2,769.4,178.2,170.2,172.2
2022-06-16 21:00:00+00:00,136.2,116.5,643.5,796.8,142.2,156.2,147.2
2022-06-16 22:00:00+00:00,156.9,99.5,654.7,817.6,153.9,175.9,144.9
2022-06-16 23:00:00+00:00,158.3,129.4,364.4,814.5,140.3,161.3,152.3
2022-06-17 00:00:00+00:00,169.5,115.6,362.5,788.4,189.5,159.5,176.5
2022-06-17 01:00:00+00:00,163.3,79,457.5,825.3,175.3,158.3,172.3
2022-06-17 02:00:00+00:00,149,89,436.1,867.5,129,149,136
2022-06-17 03:00:00+00:00,153.2,104.5,366,795.2,156.2,166.2,172.2
2022-06-17 04:00:00+00:00,165,66.7,406.4,803.8,149,185,170
2022-06-17 05:00:00+00:00,162.2,106.7,364.5,775.5,178.2,180.2,147.2
2022-06-17 06:00:00+00:00,157.1,64.8,724.1,784.3,138.1,175.1,141.1
2022-06-17 07:00:00+00:00,158.1,120.5,717.2,849.9,170.1,151.1,153.1
2022-06-17 08:00:00+00:00,169.8,563.4,789.7,850.3,167.8,187.8,184.8
2022-06-17 09:00:00+00:00,157.6,360.9,756.3,792,174.6,150.6,171.6
2022-06-17 10:00:00+00:00,161.9,495.6,607.6,819.6,174.9,147.9,152.9
2022-06-17 11:00:00+00:00,184.5,557,692,836.8,189.5,177.5,191.5
2022-06-17 12:00:00+00:00,148.5,431.8,699,782.1,151.5,160.5,131.5
2022-06-17 13:00:00+00:00,144.2,520,800,747.8,136.2,161.2,164.2
2022-06-17 14:00:00+00:00,170.5,466,676.9,827.6,163.5,173.5,174.5
2022-06-17 15:00:00+00:00,155.8,481.6,631.2,835.9,160.8,144.8,135.8
2022-06-17 16:00:00+00:00,159.4,547.3,730.7,830,168.4,170.4,177.4
2022-06-17 17:00:00+00:00,154.7,509.9,734.8,785,169.7,137.7,173.7
2022-06-17 18:00:00+00:00,159.9,398.3,694.8,860.9,150.9,167.9,168.9
2022-06-17 19:00:00+00:00,178.5,113.2,684.6,811.4,159.5,179.5,173.5
2022-06-17 20:00:00+00:00,170.5,67.8,766.4,754.1,166.5,165.5,175.5
2022-06-17 21:00:00+00:00,171,94.3,640.2,736.2,164,156,178
2022-06-17 22:00:00+00:00,148.2,78.7,676.1,788.1,148.2,165.2,147.2
2022-06-17 23:00:00+00:00,150.8,96.3,433.3,809,151.8,168.8,159.8
2022-06-18 00:00:00+00:00,133.9,86.1,409.2,788.5,120.9,144.9,152.9
2022-06-18 01:00:00+00:00,154.2,92.4,391.1,879.7,137.2,147.2,163.2
2022-06-18 02:00:00+00:00,171.8,121.2,369.1,816.2,191.8,180.8,185.8
2022-06-18 03:00:00+00:00,167.4,109.5,382.6,761.1,148.4,169.4,148.4
2022-06-18 04:00:00+00:00,159.9,120.1,411.8,709.2,161.9,166.9,170.9
2022-06-18 05:00:00+00:00,161.9,68,351.7,809.4,168.9,177.9,147.9
2022-06-18 06:00:00+00:00,155.2,101.2,758.9,839.6,148.2,142.2,166.2
2022-06-18 07:00:00+00:00,164.1,119.3,700.9,874.6,173.1,162.1,154.1
2022-06-18 08:00:00+00:00,169.7,449.2,800,791.9,166.7,163.7,165.7
2022-06-18 09:00:00+00:00,145.8,488.6,622.8,868.9,154.8,126.8,129.8
2022-06-18 10:00:00+00:00,164.9,504.8,752.7,745.6,145.9,179.9,150.9
2022-06-18 11:00:00+00:00,171.2,452,669,786.2,167.2,186.2,162.2
2022-06-18 12:00:00+00:00,157.7,412.2,682.6,759.4,173.7,165.7,157.7
2022-06-18 13:00:00+00:00,168.9,489.5,750.8,831.7,184.9,188.9,176.9
2022-06-18 14:00:00+00:00,190,483.9,690,748,171,206,173
2022-06-18 15:00:00+00:00,160.7,480.6,669.6,816.1,173.7,145.7,161.7
2022-06-18 16:00:00+00:00,165.7,511.1,665.3,750.3,168.7,177.7,160.7
2022-06-18 17:00:00+00:00,154.3,571.5,561,870.3,146.3,152.3,155.3
2022-06-18 18:00:00+00:00,163.5,484.8,753.4,785,148.5,148.5,159.5
2022-06-18 19:00:00+00:00,166.2,74.8,629.5,815.1,177.2,147.2,147.2
2022-06-18 20:00:00+00:00,163.6,105.2,800,728.4,162.6,147.6,146.6
2022-06-18 21:00:00+00:00,151.4,116.9,679.9,740.2,149.4,160.4,153.4
2022-06-18 22:00:00+00:00,163.6,99.9,791.7,769.1,177.6,151.6,158.6
2022-06-18 23:00:00+00:00,176.1,67.8,555.2,834,185.1,179.1,192.1
2022-06-19 00:00:00+00:00,166,107.7,423.9,826.4,178,157,172
2022-06-19 01:00:00+00:00,171,98.9,344,843.4,160,187,168
2022-06-19 02:00:00+00:00,159,96.9,474.5,739.6,163,170,141
2022-06-19 03:00:00+00:00,168.9,89.1,409.3,820.3,172.9,179.9,164.9
2022-06-19 04:00:00+00:00,164.1,101.7,505.6,777.6,174.1,183.1,145.1
2022-06-19 05:00:00+00:00,151.8,110.2,374.7,767.7,140.8,150.8,141.8
2022-06-19 06:00:00+00:00,164.4,147.8,710.4,778.5,168.4,151.4,160.4
2022-06-19 07:00:00+00:00,151.3,102.2,720.5,795.3,132.3,147.3,159.3
2022-06-19 08:00:00+00:00,154.9,524.1,674.8,826.4,142.9,172.9,153.9
2022-06-19 09:00:00+00:00,163,508.2,800,844.9,171,145,155
2022-06-19 10:00:00+00:00,164.1,426.6,800,820.8,153.1,160.1,182.1
2022-06-19 11:00:00+00:00,149.2,523,707.3,825.3,132.2,152.2,168.2
2022-06-19 12:00:00+00:00,171.6,445,731.7,872.9,157.6,158.6,173.6
2022-06-19 13:00:00+00:00,166.7,547,703.9,827.9,171.7,158.7,168.7
2022-06-19 14:00:00+00:00,153.9,466.4,789.9,791.4,137.9,169.9,151.9
2022-06-19 15:00:00+00:00,145.6,491.9,758,823.2,138.6,138.6,129.6
2022-06-19 16:00:00+00:00,159.5,568.6,625.4,868.3,154.5,143.5,164.5
2022-06-19 17:00:00+00:00,156.4,524.8,657.1,765.2,146.4,156.4,168.4
2022-06-19 18:00:00+00:00,162,446,629.3,782.8,180,181,160
2022-06-19 19:00:00+00:00,157.2,95.3,800,858,142.2,138.2,147.2
2022-06-19 20:00:00+00:00,140.7,103.1,744.5,788.4,146.7,133.7,138.7
2022-06-19 21:00:00+00:00,156.8,119.7,658.3,830.6,160.8,149.8,176.8
2022-06-19 22:00:00+00:00,157.6,73.4,652.7,851.6,142.6,160.6,173.6
2022-06-19 23:00:00+00:00,167,108.1,300,749.8,154,159,173
2022-06-20 00:00:00+00:00,153.6,83.4,449.5,783.7,143.6,170.6,157.6
2022-06-20 01:00:00+00:00,177.4,96.6,484.7,848.2,192.4,157.4,192.4
2022-06-20 02:00:00+00:00,141.4,90.8,409.5,794.9,150.4,121.4,140.4
2022-06-20 03:00:00+00:00,173.6,108.7,319.7,719.3,168.6,187.6,158.6
2022-06-20 04:00:00+00:00,158.2,111,437.1,779.6,140.2,160.2,178.2
2022-06-20 05:00:00+00:00,169,117.8,361.8,831.8,186,166,151
2022-06-20 06:00:00+00:00,161.2,107,635.1,851.1,161.2,160.2,163.2
2022-06-20 07:00:00+00:00,171.8,103.4,728.8,802,160.8,177.8,166.8
2022-06-20 08:00:00+00:00,156.5,444,713.8,819.4,160.5,172.5,155.5
2022-06-20 09:00:00+00:00,149.3,559.5,738.7,785.2,166.3,143.3,160.3
2022-06-20 10:00:00+00:00,174.5,587.8,755.4,836.1,193.5,159.5,191.5
2022-06-20 11:00:00+00:00,159.1,460.9,800,857,178.1,168.1,173.1
2022-06-20 12:00:00+00:00,162.4,477,645.7,830.7,165.4,158.4,175.4
2022-06-20 13:00:00+00:00,172.5,441.6,744.1,795.3,172.5,184.5,154.5
2022-06-20 14:00:00+00:00,149.8,409.4,752.4,817.4,147.8,136.8,137.8
2022-06-20 15:00:00+00:00,166.1,535.9,678.2,838.1,179.1,186.1,151.1
2022-06-20 16:00:00+00:00,154.2,511.2,708.5,801.1,140.2,166.2,138.2
2022-06-20 17:00:00+00:00,158.7,500.5,679.9,832,157.7,154.7,163.7
2022-06-20 18:00:00+00:00,160.7,430,800,814.8,165.7,176.7,175.7
2022-06-20 19:00:00+00:00,145,172.2,707.3,856.8,142,147,146
2022-06-20 20:00:00+00:00,152.1,124,731.6,828,170.1,133.1,146.1
2022-06-20 21:00:00+00:00,173.4,118.7,681.5,780.1,183.4,177.4,181.4
2022-06-20 22:00:00+00:00,168.7,92.9,666.4,856.2,152.7,165.7,174.7
2022-06-20 23:00:00+00:00,159.2,87.5,450.9,818.4,143.2,179.2,152.2
2022-06-21 00:00:00+00:00,162.2,94.4,465.7,794.4,180.2,168.2,161.2
2022-06-21 01:00:00+00:00,156.8,121.6,390.6,745.8,152.8,147.8,139.8
2022-06-21 02:00:00+00:00,173.3,80.2,378.3,809.3,154.3,182.3,174.3
2022-06-21 03:00:00+00:00,157.7,78.6,440.2,873.4,147.7,149.7,144.7
2022-06-21 04:00:00+00:00,162,110.8,406.4,700,152,143,162
2022-06-21 05:00:00+00:00,171.1,106.4,406.2,700,175.1,162.1,182.1
2022-06-21 06:00:00+00:00,151.8,84.6,684.5,830.7,163.8,154.8,133.8
2022-06-21 07:00:00+00:00,175.1,78.2,611.6,809.4,163.1,159.1,183.1
2022-06-21 08:00:00+00:00,144.2,503.6,715.2,826.9,134.2,129.2,133.2
2022-06-21 09:00:00+00:00,175.8,436.3,716.6,778.9,174.8,161.8,184.8
2022-06-21 10:00:00+00:00,155.7,434.1,776.6,714.3,151.7,171.7,154.7
2022-06-21 11:00:00+00:00,157,389.3,689.4,766.7,147,156,156
2022-06-21 12:00:00+00:00,140.5,540.9,676.7,862.4,133.5,148.5,137.5
2022-06-21 13:00:00+00:00,154.8,541.4,591,781.9,138.8,143.8,147.8
2022-06-21 14:00:00+00:00,148.9,542.2,777.1,782.3,158.9,128.9,164.9
2022-06-21 15:00:00+00:00,153.2,515.3,762.5,700,159.2,168.2,157.2
2022-06-21 16:00:00+00:00,157.8,393.3,702,727.8,139.8,145.8,154.8
2022-06-21 17:00:00+00:00,168.8,448.7,607,844.4,150.8,155.8,152.8
2022-06-21 18:00:00+00:00,161.2,508.5,615,789.6,166.2,162.2,148.2
2022-06-21 19:00:00+00:00,162.2,126.7,661.7,839.6,142.2,165.2,157.2
2022-06-21 20:00:00+00:00,148.1,107.2,767.6,769.9,144.1,154.1,156.1
2022-06-21 21:00:00+00:00,150.2,147,720.3,741.3,163.2,151.2,158.2
2022-06-21 22:00:00+00:00,177,112.2,595.5,789.6,196,180,179
2022-06-21 23:00:00+00:00,151.6,120.9,447,777.1,164.6,131.6,150.6
2022-06-22 00:00:00+00:00,175.5,100.9,516.6,766.7,177.5,175.5,191.5
2022-06-22 01:00:00+00:00,156.5,84.4,404.7,767.7,146.5,161.5,156.5
2022-06-22 02:00:00+00:00,158.9,82.5,388.1,794.6,168.9,159.9,138.9
2022-06-22 03:00:00+00:00,169.5,103.6,428.1,780.3,160.5,157.5,185.5
2022-06-22 04:00:00+00:00,171.5,95.8,390.9,762.7,177.5,156.5,155.5
2022-06-22 05:00:00+00:00,157.7,64.6,370.8,872.2,173.7,154.7,176.7
2022-06-22 06:00:00+00:00,154.8,79.5,761.8,818.3,137.8,155.8,173.8
2022-06-22 07:00:00+00:00,158.1,93.6,659,806.3,171.1,177.1,164.1
2022-06-22 08:00:00+00:00,162,490.7,682,797.3,156,155,167
2022-06-22 09:00:00+00:00,167.5,437.6,677.2,826.6,182.5,157.5,164.5
2022-06-22 10:00:00+00:00,158.6,539.3,701.7,821.3,157.6,155.6,146.6
2022-06-22 11:00:00+00:00,164.7,467.4,609.9,758.6,173.7,179.7,156.7
2022-06-22 12:00:00+00:00,174.9,495,684.2,738.7,164.9,164.9,156.9
2022-06-22 13:00:00+00:00,162.3,574,800,709,170.3,143.3,161.3
2022-06-22 14:00:00+00:00,161.6,525.4,623.5,871.7,144.6,177.6,152.6
2022-06-22 15:00:00+00:00,143.2,418.6,606.9,782.2,129.2,137.2,154.2
2022-06-22 16:00:00+00:00,132.1,411.5,612.6,823.7,136.1,116.1,151.1
2022-06-22 17:00:00+00:00,162.2,496.8,800,808.1,169.2,156.2,178.2
2022-06-22 18:00:00+00:00,157.4,439.4,732.5,836.5,146.4,164.4,175.4
2022-06-22 19:00:00+00:00,153.1,98.5,681.1,797.4,167.1,146.1,138.1
2022-06-22 20:00:00+00:00,160.7,87.7,704.8,746.9,146.7,174.7,153.7
2022-06-22 21:00:00+00:00,157.6,110.1,715.9,758.5,170.6,151.6,173.6
2022-06-22 22:00:00+00:00,169.4,94,655.2,786,177.4,182.4,159.4
2022-06-22 23:00:00+00:00,159,96.3,373.6,736.6,179,152,161
2022-06-23 00:00:00+00:00,150.6,83,396.1,765.8,142.6,165.6,147.6
2022-06-23 01:00:00+00:00,168,118.4,354.4,752,171,181,188
2022-06-23 02:00:00+00:00,155.8,95.6,447.3,786.9,163.8,140.8,151.8
2022-06-23 03:00:00+00:00,163.2,112.2,389.3,780.2,153.2,148.2,166.2
2022-06-23 04:00:00+00:00,153.2,76.1,420.5,804.8,153.2,136.2,166.2
2022-06-23 05:00:00+00:00,151.4,134.7,399.5,834.2,153.4,134.4,167.4
2022-06-23 06:00:00+00:00,158.7,125.5,752.7,790.3,172.7,157.7,158.7
2022-06-23 07:00:00+00:00,158,61.8,611.1,739.9,145,152,167
2022-06-23 08:00:00+00:00,162.6,520.3,526.5,718.1,156.6,156.6,164.6
2022-06-23 09:00:00+00:00,155.1,474,651.9,806.5,165.1,142.1,139.1
2022-06-23 10:00:00+00:00,139.4,371.1,747.9,773.4,147.4,132.4,139.4
2022-06-23 11:00:00+00:00,153.4,522.2,734.3,793.7,148.4,150.4,165.4
2022-06-23 12:00:00+00:00,165.6,498.1,692.2,813.2,160.6,179.6,181.6
2022-06-23 13:00:00+00:00,154.7,567.3,657.9,857.7,163.7,147.7,163.7
2022-06-23 14:00:00+00:00,155.1,518.7,636.7,730.1,140.1,146.1,166.1
2022-06-23 15:00:00+00:00,167.4,426.1,671.8,759.5,160.4,184.4,158.4
2022-06-23 16:00:00+00:00,150.4,388.5,629.1,796.6,144.4,148.4,161.4
2022-06-23 17:00:00+00:00,142.1,464,672.1,754.4,158.1,127.1,156.1
2022-06-23 18:00:00+00:00,155.8,468.7,793.2,740.4,151.8,136.8,169.8
2022-06-23 19:00:00+00:00,152.6,150.1,646,852.4,163.6,164.6,165.6
2022-06-23 20:00:00+00:00,147.7,55.9,742.8,758.1,143.7,133.7,162.7
2022-06-23 21:00:00+00:00,155.6,115,753.4,747.6,162.6,150.6,150.6
2022-06-23 22:00:00+00:00,162.2,60.6,624.4,754.1,154.2,179.2,172.2
2022-06-23 23:00:00+00:00,157.2,135.1,426.9,843.4,137.2,168.2,137.2
2022-06-24 00:00:00+00:00,160.3,109.8,352.4,772.2,170.3,176.3,160.3
2022-06-24 01:00:00+00:00,175.3,81,300,744.6,156.3,170.3,170.3
2022-06-24 02:00:00+00:00,153.7,115.6,410.6,766.4,168.7,169.7,135.7
2022-06-24 03:00:00+00:00,159.9,88.9,411.3,798.1,161.9,150.9,152.9
2022-06-24 04:00:00+00:00,152,106,496.3,835.7,146,157,133
2022-06-24 05:00:00+00:00,148.6,104.1,394.2,832.3,158.6,160.6,134.6
2022-06-24 06:00:00+00:00,151.2,134.9,758.9,768.9,170.2,169.2,166.2
