,shower,bath,medium,small,Total_m3,Energy_Wh
2019-05-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 14:00:00,0.0,0.0,0.0,0.7186575812604402,0.7186575812604402,41781.953266058365
2019-05-19 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 16:00:00,0.0,0.0,0.0,3.5657054483912307,3.5657054483912307,207306.1528745235
2019-05-19 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 20:00:00,5.116888266686509,0.0,0.0,0.0,5.116888266686509,297490.19839374616
2019-05-19 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 07:00:00,7.1888826354631306,0.0,0.0,0.0,7.1888826354631306,417953.64877845364
2019-05-20 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 09:00:00,7.488340233173734,0.0,6.6507351177760325,0.0,14.139075350949767,822030.1308204961
2019-05-20 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 10:00:00,0.0,0.0,7.811881052684613,0.0,7.811881052684613,454174.08453524706
2019-05-20 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 12:00:00,0.0,0.0,0.0,3.3742543155381552,3.3742543155381552,196175.39673392664
2019-05-20 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 16:00:00,0.0,0.0,0.0,0.9929665216340586,0.9929665216340586,57729.970271669015
2019-05-20 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 19:00:00,0.0,0.0,0.0,8.34075533554778e-05,8.34075533554778e-05,4.849222477028195
2019-05-20 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 00:00:00,0.0,0.0,5.982995759366,0.0,5.982995759366,347844.7256764733
2019-05-21 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 04:00:00,0.0,0.0,3.5733227618687664,0.0,3.5733227618687664,207749.01501642578
2019-05-21 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 07:00:00,0.0,0.0,4.541482381356974,0.0,4.541482381356974,264036.73956055957
2019-05-21 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 10:00:00,0.0,0.0,1.6421785421858022,1.8215183558518044,3.4636968980376066,201375.4890997975
2019-05-21 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 13:00:00,0.0,11.86430930115736,0.0,0.0,11.86430930115736,689777.7602033988
2019-05-21 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 15:00:00,0.0,0.0,0.0,8.330306454115775e-05,8.330306454115775e-05,4.84314761346231
2019-05-21 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 02:00:00,4.742907186569558,0.0,0.0,0.0,4.742907186569558,275747.35393028014
2019-05-22 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 04:00:00,0.0,0.0,0.0,8.320056017334588e-05,8.320056017334588e-05,4.83718812341147
2019-05-22 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 12:00:00,0.0,0.0,0.0,8.320056017334588e-05,8.320056017334588e-05,4.83718812341147
2019-05-22 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 15:00:00,0.0,0.0,0.0,8.320056017334588e-05,8.320056017334588e-05,4.83718812341147
2019-05-22 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 17:00:00,0.0,0.0,4.826150140495197,0.0,4.826150140495197,280587.00677934574
2019-05-22 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 08:00:00,6.973359045839543,0.0,0.0,0.924493137203275,7.8978521830428186,459172.35053079505
2019-05-23 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
